"","hh_ID","freq_mean","pct_meat_mean","pct_fish_mean","pct_protein_mean","calories_total_grams_mean","avg_calories_pp_mean","fish_calories_wk_mean","meat_calories_wk_mean","protein_calories_wk_mean","freq_sd","pct_meat_sd","pct_fish_sd","pct_protein_sd","calories_total_grams_sd","avg_calories_pp_sd","fish_calories_wk_sd","meat_calories_wk_sd","protein_calories_wk_sd","freq_var","pct_meat_var","pct_fish_var","pct_protein_var","calories_total_grams_var","avg_calories_pp_var","fish_calories_wk_var","meat_calories_wk_var","protein_calories_wk_var","numChildren","hh_members","sex","age","maritalStatus","literacy","education","attendingCollege","occupationType","canCarry20L","canWalk5Km","canStandOwn","pctCanCarry20L","pctCanWalk5Km","pctCanStandOwn"
"57",113139,1.83333333333333,0.166666666666667,0.166666666666667,0.333333333333333,726.724893333333,145.344978666667,62.14156,19.3333333333333,81.4748933333333,0.9102589898328,0.377964473009227,0.377964473009227,0.478091443733757,384.0168459944,76.8033691988801,140.923811864228,43.8438788690704,138.961677630103,0.828571428571429,0.142857142857143,0.142857142857143,0.228571428571429,147468.938007487,5898.75752029948,19859.5207503442,1922.28571428571,19310.3478497728,1,5,"0",31,"2","4","3","0","farming","1","1","1",0.8,0.8,1
"58",113143,4.95744680851064,0.118169537318473,0.0631205673758865,0.18129010469436,3058.53105465603,1019.51035155201,238.182192852565,486.580547085106,724.762739937671,1.8449892973257,0.190463801261065,0.10247171755441,0.184979557264077,1248.0396497328,416.013216577601,407.729789994933,822.546238381272,825.640461482963,3.40398550724638,0.0362764595908143,0.0105004528985507,0.0342174366056138,1557602.96730518,173066.996367242,166243.581649312,676582.31427518,681682.171637801,0,3,"0",25,"1","4","4","1","nonearning","1","1","1",0.333333333333333,0.333333333333333,0.666666666666667
"59",113145,1.32258064516129,0.387096774193548,0.17741935483871,0.564516129032258,1438.4683335391,359.617083384774,188.043752903226,744.022967732645,932.066720635871,0.532290647422377,0.470482907943176,0.349106001094224,0.453573772022443,908.349673696966,227.087418424242,364.246519510389,1064.75209911929,993.107919887001,0.283333333333333,0.221354166666667,0.121875,0.205729166666667,825099.129705385,51568.6956065866,132675.526975433,1133697.03257893,986263.340542285,2,4,"0",35,"2","4","2","0","farming","1","1","1",0.25,0.75,1
"60",113146,1.5,0.75,0,0.75,1191.0714285,238.2142857,0,1066.0714285,1066.0714285,0.577350269189626,0.288675134594813,0,0.288675134594813,35.8781952171624,7.17563904343249,0,108.459372080244,108.459372080244,0.333333333333333,0.0833333333333333,0,0.0833333333333333,1287.24489204082,51.4897956816327,0,11763.4353920408,11763.4353920408,1,5,"0",30,"2","2","2","0","farming","1","1","1",0.8,1,1
"61",113147,2.76923076923077,0.102564102564103,0.0576923076923077,0.16025641025641,1702.34529887692,567.448432958974,75.3788153846154,164.516483492308,239.895298876923,1.37147817370616,0.191589011183703,0.144337567297406,0.213623314820552,951.311984538396,317.103994846132,177.304339163263,304.476691804559,314.949420742521,1.88095238095238,0.0367063492063492,0.0208333333333333,0.0456349206349206,904994.491926381,100554.943547376,31436.8286861213,92706.0558522482,99193.1376260495,1,3,"0",29,"2","4","2","0","wage","1","1","1",0.333333333333333,0.666666666666667,1
"62",113148,2,0.215686274509804,0.0735294117647059,0.28921568627451,1171.86339708235,292.965849270588,67.0341534117647,190.638655435294,257.672808847059,1.08653373420044,0.378838380471829,0.239356776939085,0.411073571859687,1024.97019273461,256.242548183652,242.291278107625,327.624190110622,374.693643525454,1.18055555555556,0.143518518518519,0.0572916666666667,0.168981481481481,1050563.89599442,65660.243499651,58705.0634470265,107337.609945641,140395.32649838,2,4,"0",35,"2","4","2","0","wage","1","1","1",0.25,0.75,0.75
"63",114149,8,0.125,0.25,0.375,1605.705984,267.617664,397.705984,298,695.705984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"0",37,"2","4","6","0","trader","1","1","1",0.666666666666667,0.833333333333333,0.833333333333333
"64",114150,11.8235294117647,0.234800100773472,0.132388104431884,0.367188205205356,9440.10730115588,1048.90081123954,1954.75977811765,2223.84033605882,4178.60011417647,7.63853534535399,0.295811288433004,0.131122833978281,0.277082244508363,5395.70381078585,599.522645642873,1629.22184875003,1368.27030685548,2281.60442696757,58.3472222222222,0.0875043183643941,0.0171931975904959,0.0767745702217923,29113619.613729,359427.40263863,2654363.83244445,1872163.6326224,5205718.76115802,2,9,"0",40,"2","4","6","0","farming","1","1","1",0.333333333333333,0.555555555555556,0.888888888888889
"65",114154,1.25,0,0.25,0.25,1153.04365,384.347883333333,244.98115,0,244.98115,0.447213595499958,0,0.447213595499958,0.447213595499958,785.870837388074,261.956945796025,438.235603684858,0,438.235603684858,0.2,0,0.2,0.2,617592.973057032,68621.4414507813,192050.444337032,0,192050.444337032,1,3,"0",28,"2","4","2","0","wage","1","1","1",0.333333333333333,0.666666666666667,0.666666666666667
"66",114155,1.06666666666667,0,0,0,970.666666666667,485.333333333333,0,0,0,0.25,0,0,0,381.575680566778,190.787840283389,0,0,0,0.0625,0,0,0,145600,36400,0,0,0,0,2,"0",55,"2","4","2","0","farming","1","1","1",0.5,1,1
"67",115162,1,0,0.5,0.5,172.472425236,43.118106309,27.534925236,0,27.534925236,0,0,0.577350269189626,0.577350269189626,135.564816287101,33.8912040717753,31.7945929942416,0,31.7945929942416,0,0,0.333333333333333,0.333333333333333,18377.8194149555,1148.61371343472,1010.89614366948,0,1010.89614366948,1,4,"0",25,"2","4","2","0","trader","1","1","1",0.75,0.75,0.75
"68",116167,11.56,0.143595799453385,0.0666955926770168,0.210291392130401,5917.74246014629,1479.43561503657,524.9049772,988.65394277024,1513.55891997024,5.16614968463967,0.131668467879169,0.0530054929984967,0.125135544499922,2283.81847759564,570.95461939891,432.830818665942,591.491102744652,653.876098402807,26.6891025641026,0.0173365854336478,0.00280958228801368,0.0156589044972919,5215826.83860727,325989.177412955,187342.517587029,349861.724626085,427553.952062477,2,4,"0",52,"2","4","4","0","trader","1","1","1",0.25,0.5,0.75
"69",116168,3,0.0625,0.208333333333333,0.270833333333333,1244.6037115,248.9207423,755.3187115,298,1053.3187115,1.26491106406735,0.111803398874989,0.129099444873581,0.186338998124982,1530.99872243006,306.199744486013,1083.86899955471,533.07860583595,1613.8665351937,1.6,0.0125,0.0166666666666667,0.0347222222222222,2343957.08808249,93758.2835232995,1174772.00819572,284172.8,2604565.19341812,2,5,"0",50,"2","4","3","0","salaried","1","1","1",0.8,1,1
"70",116171,1.11111111111111,0,0.111111111111111,0.111111111111111,134.949720127778,33.7374300319444,0.0272201277777778,0,0.0272201277777778,0.316227766016838,0,0.316227766016838,0.316227766016838,199.524220469528,49.8810551173819,0.0774698417807359,0,0.0774698417807359,0.1,0,0.1,0.1,39809.9145539727,2488.11965962329,0.00600157638553225,0,0.00600157638553225,0,4,"1",48,"3","4","2","0","nonearning","0","1","1",0,1,1
"71",116175,2.61904761904762,0.0615079365079365,0.220568783068783,0.28207671957672,1577.97492220476,394.49373055119,525.727840714286,239.642857142857,765.370697857143,1.6472876002356,0.181953936868975,0.282420278795731,0.306580302933397,986.706248617454,246.676562154364,633.230868407905,753.358871169075,885.452118542308,2.71355643788996,0.0331072351421189,0.0797612138750586,0.0939914821467336,973589.22106073,60849.3263162956,400981.33270463,567549.588769143,784025.454231062,1,4,"0",50,"2","4","2","0","wage","1","1","1",0.5,1,1
"72",116180,1.73333333333333,0.361111111111111,0.0547619047619048,0.415873015873016,1208.43286822333,201.405478037222,68.0967928333333,500.752380946667,568.84917378,1.15341539547869,0.406389762093481,0.198473779817098,0.406140642929058,920.995334525053,153.499222420842,245.520772692749,575.325989330683,568.335570136471,1.33036707452725,0.165152638734396,0.0393918412748859,0.164950221838828,848232.406216915,23562.0112838032,60280.4498236446,330999.993999329,323005.320282348,2,6,"0",33,"2","4","2","0","farming","1","1","0",0.666666666666667,0.833333333333333,0
"73",116180,1.73333333333333,0.361111111111111,0.0547619047619048,0.415873015873016,1208.43286822333,201.405478037222,68.0967928333333,500.752380946667,568.84917378,1.15341539547869,0.406389762093481,0.198473779817098,0.406140642929058,920.995334525053,153.499222420842,245.520772692749,575.325989330683,568.335570136471,1.33036707452725,0.165152638734396,0.0393918412748859,0.164950221838828,848232.406216915,23562.0112838032,60280.4498236446,330999.993999329,323005.320282348,2,6,"0",33,"2","4","2","0","farming","1","1","0",0.666666666666667,0.833333333333333,0
"74",117186,2,0.130952380952381,0.488095238095238,0.619047619047619,800.358087664286,160.071617532857,373.856599571429,172.714285714286,546.570885285714,0.378932373372537,0.211156090574945,0.271379298485945,0.278375425447142,342.511707585131,68.5023415170261,253.813418043294,287.331060732282,324.578688007304,0.143589743589744,0.0445868945868946,0.0736467236467236,0.0774928774928775,117314.269832882,4692.57079331528,64421.2511788197,82559.1384615385,105351.324708543,0,5,"0",23,"2","4","2","0","trader","1","1","1",1,1,1
"75",117193,1.35294117647059,0.284313725490196,0.323529411764706,0.607843137254902,953.066145991765,317.688715330588,153.716005941176,582.546218482353,736.262224423529,0.58925565098879,0.419894901606416,0.452615853800009,0.443358047208677,838.34076953394,279.44692317798,289.545962663928,895.869979633292,840.657288679653,0.347222222222222,0.176311728395062,0.204861111111111,0.196566358024691,702815.245862758,78090.5828736398,83836.8644949809,802583.020408156,706704.677010225,1,3,"0",32,"2","4","2","0","wage","1","1","1",0.666666666666667,0.666666666666667,1
"76",118198,1,0,0,0,336,84,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,"0",35,"2","4","2","0","farming","1","1","1",0.25,0.5,1
"77",118212,4.95555555555556,0.120643738977072,0.0927072310405644,0.213350970017637,4438.62701412222,1479.54233804074,428.444811222222,1029.32698411556,1457.77179533778,2.15000689400494,0.118874140991742,0.109434417287283,0.142097477569631,2455.70957957076,818.569859856919,547.141071390203,911.972157823033,1183.38177461252,4.62252964426877,0.0141310613965246,0.0119758916870071,0.0201916931316517,6030509.53919559,670056.615466176,299363.352002019,831693.216644399,1400392.42448509,1,3,"0",48,"2","4","2","0","farming","1","1","1",0.666666666666667,0.666666666666667,1
"78",119220,1.53333333333333,0.319259259259259,0.148888888888889,0.468148148148148,331.347902213778,82.8369755534444,59.370524436,187.146,246.516524436,0.83287207260663,0.445469557794231,0.30286836911744,0.449195347543495,825.797479859265,206.449369964816,315.305904582816,615.787559368508,675.584635342153,0.693675889328063,0.198443126921388,0.0917292490118577,0.201776460254721,681941.477741914,42621.3423588696,99417.8134647877,379194.318273024,456414.59951039,1,4,"0",50,"2","4","3","0","farming","1","1","1",1,1,1
"79",120224,2.06666666666667,0.187619047619048,0.162222222222222,0.34984126984127,2222.14570277333,444.429140554667,470.42116944,1054.33333333333,1524.75450277333,1.59113226696903,0.321540463483431,0.308269817787349,0.394850306614952,2193.24955126697,438.649910253394,813.418974167821,1757.83708359401,2028.55556216421,2.53170189098999,0.10338826965714,0.0950302805586454,0.155906764633922,4810343.59413277,192413.743765311,661650.42753623,3089991.21245829,4115037.66878736,0,5,"0",29,"2","2","2","0","trader","1","1","0",0.8,1,0.4
"80",120225,5.60606060606061,0.171112221112221,0.116340141340141,0.287452362452362,3668.05668762121,917.014171905303,388.580300363636,697.548138521212,1086.12843888485,3.62766129491002,0.222854511744414,0.162391664617993,0.204109189707703,2139.95540301033,534.988850752584,566.533002747936,1011.31380394172,910.414991404414,13.1599264705882,0.0496641334048412,0.0263710527374028,0.0416605613231349,4579409.12687313,286213.07042957,320959.643202593,1022755.61004308,828855.456573899,0,4,"0",26,"1","4","99","1","nonearning","0","1","0",0,0.5,0
"81",120227,1.02857142857143,0,0.0285714285714286,0.0285714285714286,290.169510519657,145.084755259829,54.6299428571429,0,54.6299428571429,0.166666666666667,0,0.166666666666667,0.166666666666667,314.039807591744,157.019903795872,318.674666666667,0,318.674666666667,0.0277777777777778,0,0.0277777777777778,0.0277777777777778,98621.0007522593,24655.2501880648,101553.543175111,0,101553.543175111,0,2,"0",35,"2","4","2","0","trader","1","1","1",1,1,1
"82",120230,1,0.111111111111111,0,0.111111111111111,535.135777777778,76.4479682539683,0,128.888888888889,128.888888888889,0,0.316227766016838,0,0.316227766016838,396.428632705056,56.632661815008,0,366.824208579532,366.824208579532,0,0.1,0,0.1,157155.6608284,3207.25838425306,0,134560,134560,0,7,"0",60,"2","2","1","0","farming","1","1","0",1,1,0
"83",120232,2.60869565217391,0.107246376811594,0.063768115942029,0.171014492753623,787.599407908696,196.899851977174,36.7133999130435,133.819875773913,170.533275686957,3.09202297219896,0.287682016749297,0.212369983992583,0.339017197104601,955.447210560194,238.861802640048,120.298427297986,414.256466069317,428.47964727544,9.56060606060606,0.0827609427609428,0.0451010101010101,0.11493265993266,912879.372167255,57054.9607604534,14471.7116103689,171608.419680239,183594.808129286,0,4,"1",48,"2","4","2","0","nonearning","0","1","1",0.25,0.75,1
"84",120235,1.9047619047619,0.156746031746032,0.155555555555556,0.312301587301587,897.403159698333,179.480631939667,219.726182666667,216.537414957143,436.26359762381,1.10892834063455,0.314114362308632,0.268391096728122,0.356654633024486,1054.59793493009,210.919586986017,410.344078838461,514.158125671853,581.352605879754,1.22972206466251,0.0986678326085586,0.0720337808029243,0.127202527257831,1112176.8043588,44487.0721743522,168382.263037785,264358.578194393,337970.852363181,3,5,"0",36,"2","4","3","0","farming","1","1","1",0.2,0.8,1
"85",120237,1.33333333333333,0.5,0,0.5,2541.007752,847.002584,0,1490,1490,0.5,0.433012701892219,0,0.433012701892219,1823.9440925421,607.981364180699,0,1290.37785163881,1290.37785163881,0.25,0.1875,0,0.1875,3326772.05271921,369641.339191023,0,1665075,1665075,1,3,"0",50,"2","4","3","0","trader","1","1","1",0.333333333333333,1,1
"86",120239,1,0,0,0,560,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"0",30,"1","4","4","0","nonearning","1","1","1",0.5,0.5,1
"87",221240,2.15384615384615,0.230769230769231,0.442307692307692,0.673076923076923,1854.47336054615,264.924765792308,910.052115153846,710.241758215385,1620.29387336923,0.534522483824849,0.25,0.144337567297406,0.228217732293819,952.420891451184,136.060127350169,491.744743183123,866.268218736105,900.14414295445,0.285714285714286,0.0625,0.0208333333333333,0.0520833333333333,907105.554472668,18512.3582545442,241812.892448235,750420.626792224,810259.478095202,2,7,"0",35,"2","2","2","0","farming","1","1","1",0.714285714285714,1,1
"88",221241,1.17021276595745,0.0468085106382979,0.0680851063829787,0.114893617021277,645.43664832624,215.14554944208,117.723168085106,95.2006079021277,212.923775987234,0.629872312802192,0.203056356851912,0.245096845691894,0.310854362656548,724.88021645956,241.626738819853,425.209552441561,374.696916436895,616.881717725972,0.396739130434783,0.041231884057971,0.0600724637681159,0.0966304347826087,525451.328214459,58383.4809127177,180803.163487553,140397.779187318,380543.053664545,0,3,"0",50,"2","3","2","0","farming","1","1","1",1,1,1
"89",221242,3.77142857142857,0.00714285714285714,0.131428571428571,0.138571428571429,1157.86724791647,231.573449583294,36.6566916571429,11.11020408,47.7668957371429,2.38047614284762,0.0416666666666667,0.323305032114951,0.323083843506048,962.026573378922,192.405314675784,101.510614995986,64.8095238,117.002082112582,5.66666666666667,0.00173611111111111,0.10452614379085,0.104383169934641,925495.127887191,37019.8051154876,10304.4049568634,4200.27437518277,13689.4872186795,2,5,"1",20,"1","4","5","1","nonearning","0","1","1",0,0.8,1
"90",221243,5.81481481481481,0.0555421944310833,0.0910273368606702,0.146569531291754,4242.273691228,1060.568422807,672.226505185185,507.251851851852,1179.47835703704,4.28067469263618,0.102869752949566,0.125548763817879,0.162071865085587,2088.4085275045,522.102131876124,979.149766249115,1010.55791265774,1449.61319390548,18.3241758241758,0.0105821860719047,0.0157624920961975,0.0262672894523206,4361450.1777535,272590.636109594,958734.264745696,1021227.29483516,2101378.41194484,1,4,"0",50,"2","2","3","0","farming","1","1","1",1,1,1
"91",221244,1,0,0,0,640,128,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,"0",40,"2","4","2","0","wage","1","1","1",1,1,1
"92",221245,6.125,0.0361111111111111,0.134201388888889,0.1703125,5370.93011676625,895.155019461042,527.082919375,205.999999975,733.08291935,2.85017161954672,0.0653936426758401,0.100188077964315,0.102725979243783,1104.80691918634,184.134486531057,495.834807647773,407.216942535445,531.400325673087,8.12347826086956,0.00427632850241546,0.0100376509661836,0.0105526268115942,1220598.32868202,33905.5091300561,245852.156475104,165825.638287916,282386.306125463,2,6,"0",43,"2","4","2","0","trader","0","0","1",0,0.166666666666667,0.833333333333333
"93",221246,1.30769230769231,0.346153846153846,0.423076923076923,0.769230769230769,1550.01984569231,310.003969138462,466.613252307692,701.868131846154,1168.48138415385,0.607492896293956,0.456435464587638,0.475594865605671,0.374006620771548,891.734094617909,178.346818923582,505.510806504938,921.483729796337,667.662096645718,0.369047619047619,0.208333333333333,0.226190476190476,0.139880952380952,795189.695504022,31807.5878201609,255541.175493273,849132.264279368,445772.675297356,1,5,"0",52,"2","4","3","0","trader","0","1","0",0.4,1,0
"94",221248,1.82142857142857,0.160714285714286,0.583333333333333,0.744047619047619,1482.69943716429,370.674859291071,918.158620857143,326.219387735714,1244.37800859286,0.758939907295917,0.300595407447101,0.384715796129668,0.29391202254638,842.762663068436,210.690665767109,807.206596477711,671.717105655691,717.076798591156,0.575989782886335,0.0903575989782886,0.148006243791684,0.0863842769973038,710248.906262202,44390.5566413876,651582.48939713,451203.870030458,514199.135077742,1,4,"0",40,"2","3","2","0","wage","1","1","1",1,1,1
"95",221249,1.59574468085106,0.280141843971631,0.381205673758865,0.661347517730496,1414.75575211064,471.585250703546,631.71319893617,614.170212748936,1245.88341168511,0.673650018797659,0.379998887615967,0.370672494024155,0.346626905119405,756.920146159092,252.306715386364,642.063578677135,871.836659894703,803.980636344425,0.453804347826087,0.144399154589372,0.137398097826087,0.120150211352657,572928.107661501,63658.6786290557,412245.639063689,760099.161536352,646384.863616786,1,3,"0",40,"2","4","2","0","farming","1","1","1",1,1,1
"96",221250,3.125,0.330555555555556,0.166666666666667,0.497222222222222,1761.9439205,195.771546722222,202.40820625,920.53571425,1122.9439205,2.54171545620619,0.316593171953428,0.222222222222222,0.439184036672331,712.523207288505,79.1692452542784,267.802328076013,812.480419920073,979.066875476512,6.46031746031746,0.100231236527533,0.0493827160493827,0.192882618067803,507689.320924698,6267.76939413208,71718.0869229323,660124.432753497,958571.94665534,1,9,"0",22,"1","4","7","1","nonearning","1","1","1",0.777777777777778,0.888888888888889,0.888888888888889
"97",221251,5.71428571428571,0.154845154845155,0.188773726273726,0.343618881118881,2107.04267564714,351.173779274524,410.031864857143,330.647959171429,740.679824028571,4.34416791477895,0.276827177898949,0.267806939900451,0.378788641742104,1346.80446806609,224.467411344348,523.139243314437,451.192322269419,603.949262495112,18.8717948717949,0.0766332864234962,0.0717205570588438,0.143480835112828,1813882.27520277,50385.6187556326,273674.667895602,203574.511674871,364754.711668389,0,6,"0",31,"1","4","4","0","salaried","1","1","1",0.833333333333333,1,0.833333333333333
"98",222252,5.09090909090909,0.0782051282051282,0.146969696969697,0.225174825174825,2298.7322735,459.7464547,411.307598181818,356.785714281818,768.093312463636,3.35658556671309,0.118137274961216,0.189724459072547,0.195527461971035,1271.32911001872,254.265822003744,473.73668194193,601.170306993547,586.359092464933,11.2666666666667,0.0139564157352619,0.0359953703703704,0.0382309883848345,1616277.70598099,64651.1082392398,224426.443817349,361405.738010716,343816.9853163,1,5,"0",20,"1","4","3","1","nonearning","1","1","0",0.4,1,0
"99",222257,5.36585365853659,0.168578203639179,0.102837000397976,0.271415204037155,3576.97302156307,715.394604312615,501.865964682927,545.43554004878,1047.30150473171,4.24250038583493,0.308996439782302,0.136900243969186,0.282006533294595,2479.23227345898,495.846454691797,681.966035654108,788.443204834511,734.114036402064,17.9988095238095,0.0954787997981379,0.0187416767988228,0.0795276848208356,6146592.6657606,245863.706630424,465077.67378578,621642.687249715,538923.418442531,0,5,"0",60,"2","4","2","0","prod","0","0","1",0,0,0.4
"100",222258,1.57142857142857,0.19047619047619,0.19047619047619,0.380952380952381,1221.73249642857,407.24416547619,302.171871428571,361.377142857143,663.549014285714,0.822753351207442,0.350823207722812,0.372869064191894,0.470194237611034,1270.83162908021,423.610543026737,637.152797200403,609.789365648037,1015.77611480465,0.676923076923077,0.123076923076923,0.139031339031339,0.221082621082621,1615013.02947066,179445.892163407,405963.686980298,371843.070457436,1031801.11540762,0,3,"0",27,"1","4","3","0","trader","0","0","1",0,0,0.333333333333333
"101",223262,2,0.5,0.107142857142857,0.607142857142857,1990.00181043533,497.500452608833,209.13025,1057.53061222857,1266.66086222857,0.935414346693485,0.381881307912987,0.183995018048497,0.378456294262186,630.108950222257,157.527237555564,365.977083906147,797.827424634628,911.480484881213,0.875,0.145833333333333,0.0338541666666667,0.143229166666667,397037.289150194,24814.8305718871,133939.225944447,636528.599499123,830796.674319291,1,4,"0",45,"2","4","6","0","farming","1","1","1",0.5,0.5,1
"102",223265,2.46153846153846,0.179487179487179,0.205128205128205,0.384615384615385,2633.92094952308,877.973649841026,133.861745076923,146.4175824,280.279327476923,0.5,0.231455024943138,0.198373011903968,0.137292411841319,1081.17656605269,360.392188684231,175.265560259581,274.160742464115,257.777759366135,0.25,0.0535714285714286,0.0393518518518519,0.0188492063492064,1168942.76698149,129882.52966461,30718.0166131047,75164.112708475,66449.3732238252,1,3,"0",43,"2","4","3","0","farming","1","1","1",0.666666666666667,1,1
"103",223266,3.17647058823529,0.107843137254902,0.147058823529412,0.254901960784314,2861.2059048,715.3014762,450.118593882353,591.336134447059,1041.45472832941,1.20185042515466,0.17827080073602,0.168250575549802,0.188781628042614,876.745157883498,219.186289470874,710.070468115003,971.281979176957,999.791623897223,1.44444444444444,0.0317804783950617,0.0283082561728395,0.0356385030864198,768682.071872159,48042.62949201,504200.06968906,943388.683073907,999583.291215047,2,4,"0",36,"2","4","2","0","farming","1","1","1",0.5,0.5,1
"104",223267,1.84615384615385,0.282051282051282,0.179487179487179,0.461538461538462,1554.14901626923,518.049672089744,159.839858769231,534.252747246154,694.092606015385,0.951189731211342,0.36141623250996,0.303746448146978,0.371789608821324,1289.43758057466,429.81252685822,335.913400926024,863.752373248745,850.478298367022,0.904761904761905,0.130621693121693,0.0922619047619048,0.138227513227513,1662649.27419823,184738.808244248,112837.812921688,746068.162292838,723313.335993266,1,3,"0",50,"2","4","2","0","farming","1","1","1",1,1,1
"105",223268,1.375,0.375,0.125,0.5,1627.0935221,325.41870442,126.075665,664.1428571,790.2185221,0.487950036474267,0.417855447018672,0.333333333333333,0.436435780471985,570.381289914385,114.076257982877,336.201773333333,706.946186680226,665.343423943391,0.238095238095238,0.174603174603175,0.111111111111111,0.19047619047619,325334.815884397,13013.3926353759,113031.632392478,499772.910861712,442681.871784715,1,5,"0",48,"2","4","2","0","farming","0","1","0",0.2,0.6,0
"106",223269,4.43181818181818,0.0964760385813017,0.015530303030303,0.112006341611605,4032.68571511818,1008.17142877955,78.9262995454546,632.766233754546,711.6925333,3.88217952050873,0.108706219190687,0.0468027424223051,0.125183403994518,1926.74338001534,481.685845003834,234.125828513553,683.388871175747,782.264615983188,15.0713178294574,0.0118170420907336,0.00219049669824864,0.0156708846356546,3712340.05243292,232021.253277058,54814.9035771576,467020.349246862,611937.929419325,2,4,"0",45,"2","1","4","0","salaried","1","1","1",0.5,1,1
"107",224283,2.14705882352941,0.00588235294117647,0,0.00588235294117647,843.977428563235,843.977428563235,0,45.7478991529412,45.7478991529412,2.34160562074763,0.0338061701891407,0,0.0338061701891407,479.583115654299,479.583115654299,0,262.915414975195,262.915414975195,5.48311688311688,0.00114285714285714,0,0.00114285714285714,229999.964820685,229999.964820685,0,69124.5154315792,69124.5154315792,0,1,"0",39,"2","4","2","0","farming","0","1","1",0,1,1
"108",225287,1.97826086956522,0.326086956521739,0.236231884057971,0.56231884057971,1363.88682069565,227.314470115942,437.962907652174,688.532608695652,1126.49551634783,0.793889190807712,0.349264678435763,0.278655822668796,0.259320605147891,733.371740980341,122.228623496724,566.956078715229,806.259099092827,717.766666356588,0.630260047281324,0.121985815602837,0.0776490675072235,0.0672471762542685,537834.110468537,14939.8364019038,321439.195192149,650053.734869976,515188.98733265,0,6,"0",30,"2","4","3","0","trader","1","1","1",1,1,1
"109",225288,5,0.0357142857142857,0,0.0357142857142857,974.5,162.416666666667,0,186.25,186.25,1.46059348668044,0.063887656499994,0,0.063887656499994,357.849316519304,59.6415527532174,0,333.174128647469,333.174128647469,2.13333333333333,0.00408163265306122,0,0.00408163265306122,128056.133333333,3557.11481481482,0,111005,111005,1,6,"0",8,"1","4","2","1","nonearning","0","1","1",0.333333333333333,0.666666666666667,0.833333333333333
"110",225289,2.23076923076923,0.00854700854700855,0.0341880341880342,0.0427350427350427,1562.56550953846,312.513101907692,54.7139889230769,89.2307692307692,143.944758153846,2.08737702802892,0.0296956935458249,0.0915282745608793,0.102868899974728,1526.17500800211,305.235001600423,139.122854625277,310.023040618412,381.286139904004,4.35714285714286,0.000881834215167548,0.00837742504409171,0.0105820105820106,2329210.15505025,93168.4062020102,19355.168679086,96114.2857142857,145379.120482896,1,5,"0",18,"1","4","3","1","nonearning","1","1","1",0.4,0.8,1
"111",225290,4.66666666666667,0.0416666666666667,0.0416666666666667,0.0833333333333333,988.493716666667,494.246858333333,81.6603833333333,96.6666666666667,178.32705,2.64575131106459,0.0625,0.0625,0.125,464.684891513949,232.342445756975,122.490575,145,267.490575,7,0.00390625,0.00390625,0.015625,215932.048401331,53983.0121003327,15003.9409638306,21025,71551.2077138306,0,2,"0",38,"2","4","4","0","farming","1","1","1",0.5,0.5,1
"112",225291,2.02083333333333,0.244791666666667,0.262152777777778,0.506944444444444,1478.22613742958,369.556534357396,533.555998541667,701.34375,1234.89974854167,0.749873342902078,0.274029689907743,0.313256851128257,0.2737269158678,821.887726783749,205.471931695937,704.251325669728,826.985169505385,795.554145784351,0.562310030395137,0.0750922709509336,0.098129854778791,0.0749264244704974,675499.435437758,42218.7147148599,495969.929707569,683904.47058185,632906.398874668,0,4,"0",30,"2","4","3","0","self","1","1","1",1,1,1
"113",225292,1.52631578947368,0.0657894736842105,0.0526315789473684,0.118421052631579,971.176069473684,194.235213894737,53.0844905263158,242.631578947368,295.716069473684,0.819891591749923,0.22745573439927,0.223606797749979,0.307882553365186,1084.64667799651,216.929335599301,225.531005798793,717.181597954412,734.426426610101,0.672222222222222,0.0517361111111111,0.05,0.0947916666666667,1176458.41608886,47058.3366435542,50864.2345766151,514349.444444444,539382.176103282,1,5,"0",18,"1","4","3","0","nonearning","0","1","1",0.2,0.8,0.8
"114",225296,3.08333333333333,0.147222222222222,0.0916666666666667,0.238888888888889,1790.83739416667,255.833913452381,78.7723941666667,623.833333333333,702.6057275,2.73158167762534,0.18696862024753,0.276213153730423,0.292830677610468,1331.12743338249,190.161061911784,176.897723117847,805.012600344421,790.373237119684,7.46153846153846,0.034957264957265,0.0762937062937063,0.0857498057498057,1771900.24390345,36161.2294674173,31292.8044442784,648045.286713287,624689.853955048,0,7,"0",28,"1","4","3","1","trader","1","1","1",0.571428571428571,0.857142857142857,0.714285714285714
"115",225297,3.64705882352941,0.11319073083779,0.0499108734402852,0.163101604278075,2029.60857015618,507.402142539044,132.859217647059,313.205882352941,446.0651,2.72590453896602,0.178611416369002,0.112110974143551,0.187307531389349,1306.7888773734,326.697219343351,332.847856808236,523.745074227699,576.100278589891,7.43055555555556,0.0319020380573411,0.012568870523416,0.0350841113151719,1707697.17002684,106731.073126677,110787.695781836,274308.902777778,331891.53099135,2,4,"0",36,"2","4","3","0","trader","1","1","1",0.75,1,1
